,NEW_STATUS,F0119,T0186,S1628,AGE_T_x,S0287,T0178,T0080,EARNALL,T0356,T0329,T0330,T0332,T0333,T0336,T0155,T0157,T0182,T0184,T0159,T0165,T0174,TOTEXPER_x
2955,0,1.0,0,1.0,1,1.0,1.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,5
2956,0,,0,1.0,1,1.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,2
2957,0,,1,0.0,1,1.0,0.0,1.0,1,2,0,0,0,0,0,1,0,1,0,1,1,0,15
2958,0,1.0,0,1.0,1,0.0,1.0,1.0,1,2,0,1,0,0,0,0,1,0,1,1,1,0,6
2959,0,,0,0.0,0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,15
2960,0,,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1
2961,0,0.0,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,1
2962,0,,0,1.0,0,1.0,,0.0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,28
2963,0,,0,1.0,1,0.0,0.0,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5
2964,0,,0,0.0,0,0.0,1.0,0.0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,27
2965,0,1.0,0,1.0,1,1.0,,0.0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1
2966,0,,0,1.0,0,0.0,1.0,1.0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,15
2967,0,,0,1.0,0,1.0,1.0,1.0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,34
2968,0,,0,1.0,0,1.0,1.0,1.0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,6
2969,0,,0,1.0,0,0.0,1.0,0.0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,24
2970,0,,0,,0,0.0,1.0,1.0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,19
2971,0,,0,,1,0.0,1.0,0.0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,2
2972,0,,1,0.0,1,0.0,0.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1
2973,0,,0,1.0,1,0.0,1.0,1.0,0,2,0,0,0,0,0,1,1,0,0,1,1,1,11
2974,0,,0,1.0,1,0.0,,0.0,1,2,0,0,1,0,1,1,1,0,1,1,0,0,2
2975,0,,0,1.0,0,1.0,1.0,0.0,1,2,0,0,1,0,0,0,1,0,0,0,1,1,16
2976,0,,0,0.0,0,0.0,,0.0,1,2,0,0,1,0,1,0,1,0,0,1,1,1,6
2977,0,,0,1.0,1,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,2
2978,0,,0,,0,1.0,0.0,1.0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,35
2979,0,1.0,0,1.0,1,0.0,,0.0,1,2,1,0,1,1,1,0,1,0,0,1,0,0,4
2980,0,1.0,0,1.0,0,0.0,,0.0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,16
2981,0,,0,1.0,1,1.0,1.0,0.0,1,2,0,0,0,0,0,1,1,0,1,0,1,1,1
2982,0,1.0,0,1.0,0,1.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,1,0,1,1,13
2983,0,,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,1,0,1,0,1,0,1,1,2
2984,0,0.0,0,1.0,1,0.0,0.0,0.0,1,2,0,0,1,0,1,0,1,0,0,0,1,1,3
2985,0,,0,1.0,1,0.0,1.0,0.0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,2
2986,0,0.0,0,1.0,1,0.0,0.0,0.0,1,2,1,0,1,0,1,0,1,0,1,0,0,0,3
2987,0,,0,0.0,1,0.0,1.0,0.0,1,2,0,0,1,0,1,1,1,0,0,1,1,1,14
2988,0,,0,0.0,0,0.0,1.0,1.0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,25
2989,0,,0,0.0,0,0.0,,0.0,1,2,0,0,1,0,0,1,1,0,0,0,1,1,11
2990,0,,0,0.0,1,0.0,,0.0,1,2,0,0,1,0,1,0,1,0,0,1,1,0,3
2991,0,1.0,0,1.0,0,0.0,1.0,0.0,1,2,1,1,1,1,1,0,1,1,1,1,1,0,2
2992,0,0.0,0,1.0,1,0.0,,0.0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,4
2993,0,,0,,0,,1.0,1.0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,22
2994,0,,0,,1,,1.0,0.0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
2995,0,,0,1.0,0,0.0,,1.0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,13
2996,0,,1,1.0,0,1.0,1.0,0.0,1,2,1,1,1,1,1,1,1,0,0,1,1,1,12
2997,0,,0,0.0,0,0.0,,0.0,1,2,0,1,1,0,1,0,1,1,0,1,1,0,23
2998,0,,0,0.0,0,0.0,1.0,0.0,1,2,0,0,1,0,1,1,1,0,0,1,0,0,8
2999,0,1.0,0,0.0,0,0.0,,0.0,1,2,1,1,1,0,1,0,1,1,0,1,1,1,7
3000,0,1.0,0,0.0,0,0.0,1.0,0.0,0,2,0,0,0,0,0,1,1,0,0,1,1,1,18
3001,0,,0,0.0,0,0.0,,0.0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,2
3002,0,,1,0.0,0,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,0,1,1,1,0,1
3003,0,0.0,0,1.0,0,0.0,1.0,1.0,1,2,0,0,1,0,1,0,1,0,1,0,0,1,27
3004,0,,1,1.0,1,0.0,1.0,0.0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,5
3005,0,,0,1.0,1,0.0,,0.0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,13
3006,0,,0,1.0,0,0.0,,0.0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,25
3007,0,0.0,0,1.0,1,1.0,1.0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2
3008,0,,0,0.0,0,0.0,0.0,1.0,0,2,0,0,1,1,1,0,1,0,0,0,1,0,18
3009,0,0.0,0,1.0,1,0.0,,0.0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,1
3010,0,,1,0.0,1,1.0,,0.0,1,2,0,0,0,0,0,0,1,1,1,0,1,0,3
3011,0,,0,0.0,0,1.0,,1.0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,29
3012,0,1.0,0,1.0,0,0.0,,1.0,1,2,0,0,1,0,1,0,1,1,1,0,1,0,3
3013,0,0.0,0,1.0,1,0.0,1.0,0.0,1,2,0,0,1,0,1,0,1,0,1,1,1,1,2
3014,0,0.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,1,1,0,1,1,25
3015,0,,1,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,0,0,0,1,0,21
3016,0,,0,1.0,0,0.0,1.0,1.0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,3
3017,0,,0,1.0,0,1.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31
3018,0,1.0,0,1.0,0,0.0,1.0,1.0,0,2,0,0,0,0,1,0,1,0,0,1,1,1,5
3019,0,1.0,0,1.0,0,0.0,,1.0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,16
3020,0,,0,1.0,0,1.0,1.0,0.0,1,2,0,0,1,0,0,1,1,0,1,1,0,1,24
3021,0,,0,1.0,1,1.0,1.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,6
3022,0,,0,1.0,1,1.0,0.0,0.0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,4
3023,0,1.0,0,1.0,1,0.0,,0.0,1,2,1,1,1,0,1,1,1,0,1,1,1,0,2
3024,0,,0,,1,0.0,,0.0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,3
3025,0,,0,1.0,1,0.0,1.0,0.0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,10
3026,0,1.0,0,1.0,1,0.0,1.0,1.0,1,2,0,0,0,0,0,1,1,0,1,0,1,0,3
3027,0,1.0,1,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,14
3028,0,1.0,0,1.0,1,0.0,1.0,1.0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,6
3029,0,,0,0.0,0,0.0,1.0,0.0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
3030,0,0.0,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,1,0,1,0,0,0,1,1,2
3031,0,,0,1.0,0,0.0,1.0,0.0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,7
3032,0,,1,1.0,0,0.0,1.0,1.0,0,2,0,0,0,0,0,0,1,1,0,1,1,1,28
3033,0,,0,1.0,1,0.0,,0.0,1,2,0,0,0,0,1,1,1,0,1,0,1,0,4
3034,0,,0,,1,1.0,1.0,0.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,11
3035,0,,0,1.0,1,0.0,1.0,0.0,0,2,1,0,1,0,1,1,1,0,1,1,0,0,9
3036,0,1.0,0,1.0,1,0.0,1.0,0.0,1,2,1,0,0,0,0,0,1,1,1,1,1,0,2
3037,0,,0,1.0,1,0.0,1.0,0.0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,4
3038,0,,1,1.0,0,0.0,0.0,1.0,0,2,0,0,0,0,1,1,1,0,1,1,0,0,14
3039,0,,0,1.0,0,0.0,1.0,1.0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,3
3040,0,,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,0,1,1,0,0,1,1,1,1
3041,0,0.0,0,,0,0.0,1.0,1.0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,23
3042,0,,0,1.0,0,0.0,1.0,1.0,1,2,0,0,1,0,1,0,1,1,1,1,1,0,1
3043,0,,0,1.0,0,0.0,1.0,1.0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,2
3044,0,1.0,0,1.0,1,0.0,1.0,0.0,1,2,0,0,1,0,0,1,1,0,0,1,1,1,5
3045,0,0.0,0,1.0,1,0.0,0.0,0.0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,5
3046,0,,0,1.0,1,0.0,1.0,1.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,9
3047,0,,0,1.0,1,1.0,1.0,1.0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,2
3048,0,,0,1.0,1,0.0,,0.0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1
3049,0,0.0,0,1.0,1,1.0,0.0,0.0,1,2,1,1,1,0,1,1,1,0,0,0,1,0,1
3050,0,,0,1.0,1,0.0,1.0,0.0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,2
3051,0,,0,1.0,1,1.0,1.0,1.0,0,2,1,1,1,1,0,1,1,1,1,1,0,0,13
3052,0,1.0,0,,1,0.0,,0.0,1,2,1,1,1,1,1,0,1,0,0,1,0,0,2
3053,0,,0,,1,0.0,1.0,0.0,1,2,1,1,0,1,1,1,1,1,1,0,0,0,2
3054,0,,0,,1,0.0,,0.0,1,2,0,0,1,0,1,1,1,1,0,1,1,0,6
3055,0,,0,,0,0.0,1.0,1.0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,25
3056,0,1.0,0,,0,0.0,,0.0,1,2,0,0,1,0,1,1,0,0,0,0,1,0,1
3057,0,,0,1.0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,1,1,0,1,0,1,1,15
3058,0,,0,1.0,0,,1.0,0.0,0,2,1,1,0,1,1,1,1,0,0,0,1,0,31
3059,0,0.0,0,1.0,1,,0.0,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
3060,0,,0,,0,,1.0,0.0,1,2,1,1,1,1,1,0,1,0,0,1,0,0,9
3061,0,,0,1.0,1,1.0,1.0,1.0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,6
3062,0,,0,1.0,0,1.0,,0.0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,16
3063,0,,0,1.0,0,0.0,1.0,0.0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,36
3064,0,,0,,0,1.0,1.0,1.0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,22
3065,0,1.0,0,,1,1.0,1.0,1.0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,6
3066,0,,1,,0,1.0,1.0,1.0,1,2,0,0,1,0,0,1,1,0,1,1,1,1,7
3067,0,,0,1.0,1,0.0,,1.0,1,2,0,0,0,0,0,0,1,0,0,1,1,1,15
3068,0,,0,1.0,1,1.0,1.0,0.0,1,2,0,0,0,0,0,1,1,0,1,1,1,1,2
3069,0,,0,,0,0.0,1.0,0.0,1,2,0,0,1,0,1,0,1,1,1,1,1,1,1
3070,0,,0,,0,1.0,1.0,1.0,0,2,0,0,0,0,1,1,1,0,0,1,1,1,29
3071,0,1.0,0,1.0,1,0.0,1.0,0.0,1,2,0,1,1,1,1,0,1,0,0,0,1,1,1
3072,0,1.0,0,,1,1.0,1.0,0.0,1,2,0,0,0,0,0,1,1,0,0,1,0,1,1
3073,0,,0,1.0,1,,,0.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,4
3074,0,,0,0.0,0,1.0,1.0,1.0,0,2,0,0,0,0,0,0,1,0,1,1,1,1,11
3075,0,0.0,0,1.0,1,,0.0,0.0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,2
3076,0,,0,0.0,1,0.0,,0.0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2
3077,0,,0,1.0,1,1.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,3
3078,0,,0,1.0,0,1.0,1.0,1.0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,38
3079,0,,0,1.0,1,1.0,0.0,0.0,1,2,0,0,0,0,0,1,1,0,1,0,1,0,4
3080,0,,0,1.0,1,1.0,0.0,0.0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,12
3081,0,,0,1.0,0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,25
3082,0,,0,0.0,0,0.0,1.0,1.0,0,2,0,0,1,0,1,0,1,0,0,1,1,1,13
3083,0,1.0,0,1.0,0,0.0,1.0,0.0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,8
3084,0,,0,1.0,1,0.0,1.0,0.0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,8
3085,0,,0,,1,1.0,,0.0,1,2,1,1,1,1,1,0,1,0,0,0,1,0,8
3086,0,,0,1.0,0,0.0,0.0,1.0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,27
3087,0,,0,1.0,0,1.0,,1.0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,28
3088,0,,0,1.0,1,0.0,1.0,0.0,1,2,1,0,1,0,1,0,1,0,0,0,0,1,2
3089,0,1.0,0,1.0,1,0.0,1.0,0.0,1,2,0,0,1,0,1,1,1,0,1,1,1,0,6
3090,0,,0,1.0,0,1.0,,1.0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,8
3091,0,,0,0.0,0,0.0,0.0,1.0,1,2,0,0,1,0,0,0,1,0,1,1,0,0,20
3092,0,,0,1.0,1,0.0,1.0,1.0,1,2,0,0,0,0,1,1,1,0,1,1,1,0,16
3093,0,,0,1.0,0,0.0,1.0,1.0,0,2,0,0,1,0,1,1,1,0,1,1,1,1,10
3094,0,,0,1.0,1,0.0,0.0,0.0,1,2,0,0,0,0,0,1,1,0,0,0,0,1,7
3095,0,,0,0.0,0,0.0,1.0,0.0,1,2,0,0,1,0,1,1,1,0,0,1,1,1,11
3096,0,1.0,0,0.0,1,0.0,1.0,1.0,0,2,0,0,1,0,1,1,1,0,1,0,1,1,10
3097,0,,0,0.0,1,1.0,1.0,0.0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,3
3098,0,0.0,0,0.0,0,1.0,,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27
3099,0,,0,0.0,0,,1.0,0.0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,7
3100,0,,0,1.0,1,0.0,,0.0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,10
3101,0,0.0,0,,1,0.0,1.0,0.0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,2
3102,0,0.0,1,,1,0.0,,0.0,1,2,0,0,0,1,1,0,0,0,0,1,1,0,2
3103,0,,0,1.0,0,,0.0,1.0,0,2,1,1,1,1,1,0,1,0,1,0,0,1,28
3104,0,1.0,0,0.0,1,0.0,1.0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2
3105,0,1.0,0,1.0,1,0.0,1.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2
3106,0,0.0,0,1.0,0,0.0,,0.0,1,2,1,1,1,0,1,0,1,0,1,0,0,0,9
3107,0,0.0,1,1.0,1,0.0,,0.0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,3
3108,0,,0,1.0,1,0.0,,0.0,1,2,0,0,0,0,0,0,1,0,1,0,1,1,1
3109,0,,0,1.0,1,0.0,1.0,0.0,1,2,0,0,1,0,0,1,1,0,1,1,1,1,1
3110,0,,0,1.0,0,,,1.0,1,2,0,0,0,0,1,0,1,1,1,1,0,0,33
3111,0,1.0,0,1.0,1,,,0.0,1,2,0,0,1,0,0,0,1,0,1,1,1,1,2
3112,0,,0,0.0,0,0.0,,1.0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,25
3113,0,,0,1.0,0,0.0,,0.0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,16
3114,0,,0,1.0,1,1.0,,0.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
3115,0,1.0,1,,1,,1.0,0.0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,11
3116,0,,0,0.0,1,0.0,1.0,0.0,1,2,0,1,1,0,1,0,1,0,0,0,0,1,6
3117,0,,0,0.0,0,0.0,1.0,0.0,1,2,1,1,1,1,1,1,1,0,1,0,1,0,2
3118,0,,0,,1,0.0,,0.0,1,2,0,0,1,0,1,0,1,0,1,1,1,0,1
3119,0,,0,1.0,1,0.0,,1.0,1,2,0,0,0,0,1,1,1,0,0,1,1,1,5
3120,0,,0,0.0,1,0.0,1.0,0.0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,2
3121,0,,0,1.0,0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,18
3122,0,,0,1.0,1,0.0,1.0,1.0,1,2,0,0,1,0,0,0,1,1,0,0,1,1,3
3123,0,,0,,1,0.0,1.0,0.0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,2
3124,0,1.0,0,0.0,0,0.0,1.0,0.0,1,2,0,0,1,0,1,0,1,0,0,1,1,0,12
3125,0,1.0,1,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,0,1,0,1,1,14
3126,0,,1,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,1,0,1,1,2
3127,0,1.0,1,0.0,1,0.0,1.0,0.0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,2
3128,0,,0,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,0,0,1,1,1,1,1,0,21
3129,0,,0,0.0,0,1.0,,1.0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,26
3130,0,,0,1.0,0,0.0,1.0,0.0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,15
3131,0,,0,1.0,0,1.0,1.0,0.0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,23
3132,0,,0,,1,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,0,1,1,1,0,2
3133,0,,0,0.0,1,0.0,,1.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,3
3134,0,,0,0.0,1,0.0,,0.0,1,2,0,0,1,0,1,0,1,0,0,1,1,0,6
3135,0,1.0,0,0.0,0,0.0,1.0,1.0,1,2,0,0,1,0,1,0,1,0,0,1,1,1,18
3136,0,1.0,0,,1,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,0,0,1,1,1,1
3137,0,,0,,1,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,0,0,0,1,1,2
3138,0,,1,1.0,0,0.0,1.0,1.0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,28
3139,0,,0,1.0,0,0.0,1.0,1.0,1,2,0,0,0,0,1,1,1,0,0,1,1,1,14
3140,0,,0,0.0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6
3141,0,0.0,0,0.0,0,0.0,0.0,0.0,1,2,1,1,1,1,0,0,1,0,0,0,0,1,14
3142,0,0.0,0,,1,1.0,,0.0,1,2,1,1,1,0,1,0,1,0,0,1,0,0,4
3143,0,,0,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,1
3144,0,,0,0.0,1,0.0,1.0,0.0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,1
3145,0,,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,2
3146,0,0.0,1,,1,0.0,,0.0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1
3147,0,,0,,0,1.0,1.0,0.0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,24
3148,0,,0,1.0,1,1.0,1.0,1.0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,9
3149,0,,0,1.0,0,0.0,1.0,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,37
3150,0,,1,0.0,0,0.0,1.0,1.0,1,2,0,0,0,0,1,0,1,0,0,1,1,1,5
3151,0,,0,1.0,0,1.0,0.0,0.0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,26
3152,0,0.0,0,0.0,0,0.0,1.0,0.0,0,2,0,0,0,0,1,0,1,0,1,1,1,1,4
3153,0,,0,,1,1.0,1.0,0.0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,7
3154,0,,0,0.0,0,,1.0,1.0,1,2,0,0,1,0,0,0,1,1,1,0,1,0,11
3155,0,,1,1.0,1,1.0,,1.0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,4
3156,0,1.0,0,1.0,1,1.0,1.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1
3157,0,,1,1.0,1,0.0,0.0,0.0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1
3158,0,0.0,0,0.0,0,0.0,0.0,0.0,0,2,1,1,1,1,1,0,1,0,0,0,1,0,25
3159,0,1.0,0,0.0,1,0.0,,0.0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,2
3160,0,,0,0.0,1,0.0,1.0,0.0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,5
3161,0,,0,1.0,0,0.0,,1.0,1,2,0,0,0,0,1,1,1,0,1,1,0,1,19
3162,0,,0,0.0,0,1.0,,0.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3
3163,0,,0,0.0,1,0.0,,0.0,1,2,0,0,1,0,0,0,1,0,0,0,1,0,2
3164,0,,0,1.0,1,1.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,8
3165,0,1.0,0,1.0,1,1.0,1.0,1.0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,11
3166,0,1.0,0,0.0,1,1.0,1.0,0.0,1,2,1,1,1,1,0,1,1,1,1,0,1,1,4
3167,0,1.0,0,1.0,1,0.0,,0.0,0,2,1,1,1,1,1,0,1,0,1,0,1,1,4
3168,0,,0,1.0,1,1.0,1.0,0.0,1,2,0,0,0,0,0,1,1,1,0,1,1,1,1
3169,0,,1,1.0,1,,1.0,0.0,1,2,0,0,0,0,0,1,1,0,0,1,1,1,1
3170,0,,0,1.0,0,,,0.0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,3
3171,0,,0,1.0,1,1.0,0.0,0.0,1,2,1,1,1,1,1,0,1,1,0,0,0,0,2
3172,0,1.0,0,1.0,1,1.0,0.0,1.0,0,2,1,1,1,0,1,1,1,0,0,1,0,1,4
3173,0,,0,0.0,0,1.0,,1.0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,6
3174,0,,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,2
3175,0,,0,1.0,0,1.0,1.0,0.0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,2
3176,0,0.0,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,3
3177,0,,0,1.0,1,0.0,,0.0,1,2,1,1,1,1,1,1,1,0,0,0,1,0,4
3178,0,,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,0,1,1,1,1,1
3179,0,1.0,0,1.0,0,0.0,1.0,1.0,0,2,1,1,0,0,1,1,1,0,1,1,1,0,25
3180,0,,0,1.0,1,1.0,1.0,0.0,1,2,1,1,1,0,0,1,1,0,1,1,1,1,3
3181,0,,0,0.0,1,0.0,1.0,1.0,0,2,1,1,1,1,1,1,1,0,1,1,1,1,9
3182,0,0.0,0,1.0,1,0.0,0.0,0.0,1,2,1,0,1,0,1,0,1,0,0,0,1,0,3
3183,0,,0,,1,0.0,1.0,1.0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,4
3184,0,0.0,0,0.0,1,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,0,0,0,1,0,4
3185,0,,1,0.0,0,0.0,1.0,0.0,0,2,0,0,1,0,0,0,1,1,0,1,1,0,24
3186,0,,0,1.0,0,0.0,,1.0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,31
3187,0,,0,,0,0.0,,0.0,1,2,0,0,0,0,0,0,1,0,0,1,1,1,16
3188,0,,1,1.0,1,1.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,1,1,1,1,2
3189,0,,1,1.0,0,1.0,0.0,0.0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,7
3190,0,1.0,0,0.0,0,0.0,,1.0,1,2,0,0,1,1,1,0,1,0,1,0,1,1,20
3191,0,1.0,0,,0,0.0,1.0,1.0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,11
3192,0,,1,,0,0.0,1.0,0.0,1,2,0,0,1,0,1,0,1,0,1,0,1,1,13
3193,0,,0,0.0,1,0.0,,0.0,1,2,1,1,1,1,1,1,1,0,0,0,0,0,2
3194,0,,0,1.0,0,1.0,1.0,0.0,1,2,0,0,0,0,0,1,1,0,1,1,1,1,23
3195,0,,0,,1,1.0,,0.0,1,2,0,0,1,0,0,0,1,0,0,0,1,0,2
3196,0,,0,1.0,1,0.0,1.0,0.0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,3
3197,0,1.0,0,0.0,1,0.0,,1.0,1,2,1,1,1,0,0,0,0,0,0,0,1,1,6
3198,0,0.0,0,0.0,0,0.0,1.0,0.0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,1
3199,0,1.0,0,0.0,1,0.0,1.0,0.0,1,2,0,0,0,0,1,0,1,1,1,1,0,0,3
3200,0,,0,1.0,0,0.0,1.0,1.0,1,2,0,0,0,1,0,0,1,0,0,1,1,1,13
3201,0,,0,0.0,0,1.0,1.0,1.0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,6
3202,0,1.0,0,1.0,1,0.0,,0.0,1,2,1,1,1,0,1,0,1,0,1,0,0,0,1
3203,0,,0,0.0,1,0.0,0.0,1.0,1,2,0,0,1,1,1,0,1,0,0,0,0,1,2
3204,0,,0,1.0,1,0.0,1.0,1.0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,4
